55	2319
55	3544
55	106
55	236
55	204
55	316
55	1049
55	2487
55	965
55	4020
55	702
55	3562
55	2225
55	4004
55	4469
55	1996
55	4303
55	2238
55	2375
55	3810
55	3254
55	4
55	1532
55	3044
55	1029
55	907
55	1034
55	4157
55	1891
55	1036
55	495
55	3891
55	2844
55	2819
55	2258
55	3519
55	1340
55	3189
55	1827
55	4016
55	4460
55	1643
55	3307
55	2574
55	2500
55	492
55	2141
55	1355
55	2566
55	1033
55	589
55	4282
55	2000
55	3433
55	247
55	2995
55	4151
55	3127
55	1557
55	392
55	1658
150	3993
150	3345
150	3325
150	3160
7	281
193	367
193	2802
120	1954
120	4276
120	418
120	2657
120	2008
334	3176
334	3363
334	2021
140	197
140	465
140	4434
140	3973
140	2341
140	817
140	4492
140	2331
140	934
140	1000
140	518
140	4395
140	1427
140	4111
140	3595
140	3142
140	1985
140	422
140	4041
140	824
277	2964
277	4422
277	3460
277	2895
277	3282
277	2800
277	1058
277	204
277	2258
277	3519
83	2302
83	1145
83	1631
83	2754
83	4058
83	3561
83	2610
152	4422
152	3460
152	2895
152	3282
152	2258
176	3296
176	145
176	3233
176	2121
176	3766
176	1662
176	2446
176	1778
176	4133
3	936
3	1451
3	4300
3	2505
3	3990
3	2605
3	394
3	1198
3	204
123	433
123	1266
138	964
138	1949
138	2655
138	1206
138	259
138	2821
138	2668
138	271
138	2137
138	991
138	3678
138	1982
202	809
202	956
147	809
147	956
147	2072
147	2746
147	3339
147	3011
147	3099
147	3195
147	3036
147	207
147	784
99	1146
99	2968
99	1830
99	1394
99	1846
99	2303
99	4057
99	1589
99	3938
99	2886
99	3506
99	2965
99	2474
99	3727
99	3369
99	3528
99	548
23	887
23	3374
23	4196
23	2926
23	4065
23	3048
23	3682
23	1817
23	2117
23	4333
23	1117
23	3775
23	55
23	769
23	1927
23	992
23	4146
23	303
23	4098
23	2732
23	2877
23	3140
23	4300
23	2505
23	785
23	3303
23	3827
23	281
23	183
23	113
23	4322
23	4029
23	890
23	400
23	4447
23	89
23	2737
23	19
23	1941
23	4361
23	4411
23	4125
23	3221
23	876
23	3990
23	2605
23	3330
23	3365
23	1705
23	1693
23	4245
23	3256
23	3537
23	3861
23	2516
23	3129
23	2527
23	3831
23	488
23	684
23	2637
23	2707
23	1950
23	1730
23	4344
23	2321
23	2360
23	3638
23	93
23	3584
23	2028
23	3310
23	1744
23	4113
23	1662
23	1965
23	900
23	1997
23	1049
23	572
23	3107
23	4319
23	2932
23	3473
23	3489
23	1822
23	999
23	872
23	2543
23	2682
23	2844
23	2765
23	3983
23	1658
23	3769
219	2808
219	431
219	1457
219	1408
219	353
219	2723
219	3252
219	1847
219	2450
219	413
219	911
219	1903
219	329
219	4351
219	4119
219	1462
219	3058
219	3679
219	2074
219	3161
219	2924
219	2327
219	2293
219	2292
219	1330
219	1415
219	2837
110	2808
110	431
110	1457
110	1408
110	353
110	2723
110	3252
110	1847
110	2450
110	413
110	911
110	1903
110	329
110	4351
110	4119
110	1462
110	3058
110	3679
110	2074
110	3161
110	2924
110	2327
110	2293
110	2292
110	1330
110	1415
110	2837
92	3459
92	3466
92	3326
92	151
92	351
92	3629
92	3047
92	2249
92	3012
92	2073
92	3708
92	2222
92	659
92	2404
92	769
92	2041
92	3321
92	4003
92	1595
92	3380
92	2832
92	3731
92	99
92	2666
92	1631
92	2754
92	4058
92	3561
92	2610
92	864
92	3021
92	3817
92	1250
92	1332
92	2474
92	3727
92	3369
92	3528
92	4447
92	2187
92	3447
92	3073
92	678
92	3610
92	2043
92	3360
92	3739
92	2758
92	4063
92	3432
92	3785
92	1505
92	4035
92	192
92	2781
92	4411
92	3586
92	1047
92	688
92	4251
92	2626
92	2
92	4125
92	3221
92	876
92	4166
92	2855
92	3330
92	3365
92	1705
92	1693
92	4245
92	3256
92	3537
92	3861
92	2516
92	3129
92	2527
92	3831
92	488
92	684
92	2637
92	2707
92	1950
92	1730
92	4344
92	2321
92	69
92	1539
92	3074
92	3952
92	847
92	544
92	3608
92	925
92	1771
92	2806
92	2825
92	2097
92	2741
92	869
92	4167
92	3530
92	2287
282	3200
282	534
282	3951
282	4196
282	3296
282	659
282	2404
282	769
282	2896
282	879
282	1114
282	1464
282	2834
282	4212
282	548
282	1035
282	1551
282	443
282	60
282	4125
282	3221
282	876
282	3302
282	2368
282	3419
282	2446
282	1778
282	3080
282	4266
305	4074
305	1091
305	2983
305	4367
305	408
305	2604
305	1601
305	1686
305	4332
305	1886
305	3185
305	2125
305	3725
305	243
305	246
305	2387
305	823
305	2105
305	2494
305	1540
305	1543
305	2228
305	3676
305	1814
305	634
305	289
305	847
305	3329
305	2265
305	340
305	3399
305	3966
305	774
305	1765
305	4186
259	2314
259	4271
259	2709
259	188
259	254
259	1404
259	3813
259	4220
259	2929
259	3162
259	666
259	2821
259	2668
259	10
259	1119
188	4312
188	2314
188	4271
188	2709
188	259
188	254
188	4453
188	2929
188	3162
188	2821
188	2668
188	1116
188	1119
254	4312
254	2314
254	4271
254	2709
254	259
254	188
254	4453
254	2929
254	3162
254	2821
254	2668
254	1116
254	1119
227	3953
227	3742
227	3457
227	3748
227	3356
315	3953
315	3742
315	3457
315	3748
315	3356
205	4213
205	3529
205	2424
205	673
36	3812
36	1653
36	2317
36	1743
36	2453
303	791
303	1993
303	3954
303	2971
303	3792
303	4146
303	1290
303	4098
303	1776
303	480
58	2773
58	3367
58	3205
58	3751
58	3442
58	2966
58	2479
58	3879
58	2324
107	2896
107	879
107	3730
107	2775
107	4305
48	3992
48	1581
48	3068
48	3425
48	1864
96	219
96	110
82	57
57	82
281	319
281	1817
281	2117
281	4333
281	273
281	4323
281	659
281	2404
281	769
281	1927
281	3371
281	1392
281	2392
281	4071
281	454
281	4329
281	2217
281	2559
281	3825
281	219
281	110
281	3676
281	2314
281	188
281	254
281	3953
281	3742
281	3457
281	3356
281	3646
281	1839
281	3274
281	2929
281	3162
281	666
281	1250
281	1190
281	2629
281	3522
281	279
281	4125
281	3221
281	876
281	1008
281	2645
281	886
281	331
281	3398
281	2783
281	1054
281	1119
281	1137
281	1878
183	3953
183	3742
183	3457
183	3356
113	3953
113	3742
113	3457
113	3356
207	3200
207	534
207	3951
333	3200
333	534
333	3951
333	887
333	3374
333	2595
333	1838
333	1212
333	1221
333	3729
333	1545
333	3755
333	769
333	3621
333	2575
333	3158
333	2041
333	3321
333	4003
333	4083
333	4255
333	2701
333	3488
333	2269
333	992
333	2641
333	99
333	1392
333	23
333	2666
333	3994
333	3812
333	1653
333	2317
333	1743
333	2453
333	1290
333	1776
333	480
333	2479
333	3879
333	3406
333	1404
333	3813
333	4220
333	3718
333	2968
333	1830
333	1394
333	1846
333	2303
333	4057
333	1589
333	3938
333	2886
333	2965
333	2474
333	3727
333	3369
333	3528
333	268
333	4106
333	2761
333	342
333	1019
333	3662
333	3650
333	796
333	4063
333	3432
333	3785
333	1505
333	4035
333	4411
333	4125
333	3221
333	876
333	424
333	1395
333	3330
333	3365
333	1705
333	1693
333	4245
333	3256
333	3537
333	3861
333	2516
333	3129
333	2527
333	3831
333	488
333	684
333	2637
333	2707
333	1950
333	1730
333	4344
333	2321
333	3262
333	593
333	283
333	3754
333	2393
333	3108
333	2242
333	3184
333	2784
333	3568
333	3840
333	3483
333	1973
333	2264
333	343
333	1539
333	1645
333	3971
333	77
333	306
333	1525
333	2782
333	4072
333	3940
333	3554
333	2316
333	204
333	4004
333	4469
333	1996
333	847
333	4395
333	1427
333	4111
333	3595
333	3142
333	3329
333	2265
333	340
333	3399
333	3966
333	774
333	4
333	1532
333	3044
333	1029
333	907
333	1034
333	4157
333	3307
333	2574
333	2500
333	492
333	2141
333	1355
333	4275
333	247
333	2995
333	4151
333	3127
333	1557
333	392
333	1664
333	1371
333	3579
333	2940
333	1658
268	3200
268	534
268	3951
268	887
268	3374
268	2595
268	1838
268	1212
268	1221
268	3729
268	1545
268	3755
268	769
268	3621
268	2575
268	3158
268	2041
268	3321
268	4003
268	4083
268	4255
268	2701
268	3488
268	2269
268	992
268	2641
268	99
268	1392
268	23
268	2666
268	3994
268	3812
268	1653
268	2317
268	1743
268	2453
268	1290
268	1776
268	480
268	2479
268	3879
268	3406
268	1404
268	3813
268	4220
268	3718
268	2968
268	1830
268	1394
268	1846
268	2303
268	4057
268	1589
268	3938
268	2886
268	2965
268	2474
268	3727
268	3369
268	3528
268	333
268	4106
268	2761
268	342
268	1019
268	3662
268	3650
268	796
268	4063
268	3432
268	3785
268	1505
268	4035
268	4411
268	4125
268	3221
268	876
268	424
268	1395
268	3330
268	3365
268	1705
268	1693
268	4245
268	3256
268	3537
268	3861
268	2516
268	3129
268	2527
268	3831
268	488
268	684
268	2637
268	2707
268	1950
268	1730
268	4344
268	2321
268	3262
268	593
268	283
268	3754
268	2393
268	3108
268	2242
268	3184
268	2784
268	3568
268	3840
268	3483
268	1973
268	2264
268	343
268	1539
268	1645
268	3971
268	77
268	306
268	1525
268	2782
268	4072
268	3940
268	3554
268	2316
268	204
268	4004
268	4469
268	1996
268	847
268	4395
268	1427
268	4111
268	3595
268	3142
268	3329
268	2265
268	340
268	3399
268	3966
268	774
268	4
268	1532
268	3044
268	1029
268	907
268	1034
268	4157
268	3307
268	2574
268	2500
268	492
268	2141
268	1355
268	4275
268	247
268	2995
268	4151
268	3127
268	1557
268	392
268	1664
268	1371
268	3579
268	2940
268	1658
119	1027
116	1307
116	1874
116	2602
116	3471
116	2440
116	2562
116	4389
116	1284
116	2990
116	4206
116	3073
116	678
116	3610
116	2043
116	3360
116	3739
116	2758
116	2799
116	3329
116	2265
116	340
116	3399
116	3966
116	774
116	1186
121	2896
109	3695
109	3248
109	4180
109	2860
76	1190
76	2629
76	3522
279	273
279	1878
73	1932
73	1554
73	931
73	1904
73	490
73	2381
73	4027
73	4404
73	839
73	201
73	1138
73	1170
73	912
73	3373
73	2884
73	926
73	2325
73	3800
73	2469
73	450
73	4495
187	2989
187	1195
22	454
22	219
22	110
244	896
244	4107
244	3484
244	2394
244	2340
244	2897
244	3371
244	2392
244	4071
244	4329
244	2217
244	2559
244	3825
244	1458
244	3431
244	3475
244	3529
244	2424
244	673
244	1404
244	3813
244	4220
244	4106
244	2761
244	342
244	1969
244	4019
244	1019
244	3662
244	2893
244	650
244	600
244	796
244	3262
244	593
244	2818
244	3258
244	995
244	3315
244	1893
244	1952
244	3754
244	1616
244	2225
244	331
244	1308
269	1499
269	4149
145	3828
145	4356
145	2031
145	2515
145	1051
145	3031
145	2423
145	4168
145	937
89	1246
89	2929
89	3162
89	2737
89	19
89	796
89	972
89	519
89	210
89	1119
89	2553
19	89
19	2737
167	1398
167	1133
84	3331
84	1906
84	2678
84	700
84	4476
84	8
84	2685
8	853
8	1332
8	700
8	961
178	1177
178	1974
178	4101
178	3155
178	1871
178	1962
51	4191
51	2542
168	1814
255	351
255	3629
255	3047
255	2249
255	3012
255	2073
255	3708
255	2222
255	4422
255	3460
255	2895
255	3282
255	2041
255	3321
255	4003
255	2968
255	1830
255	1394
255	1846
255	2303
255	4057
255	1589
255	3938
255	2886
255	592
255	4374
255	857
255	2130
255	3798
255	425
255	398
255	2730
255	3073
255	678
255	3610
255	2043
255	3360
255	3739
255	2758
255	192
255	2781
278	2532
278	3998
13	3497
13	1434
127	1161
260	2157
260	691
260	3470
260	4327
260	970
260	128
260	1392
260	3748
260	1494
260	1322
260	3233
260	2121
260	3766
260	2330
260	4145
260	3919
260	3896
260	2916
260	2805
74	1392
74	1719
74	2916
74	1586
74	3768
74	2805
74	4270
74	2000
192	1844
192	351
192	3629
192	3047
192	2249
192	3012
192	2073
192	3708
192	2222
192	769
192	2135
192	83
192	855
192	2041
192	3321
192	4003
192	1595
192	1146
192	3380
192	2832
192	3731
192	2666
192	1631
192	2754
192	4058
192	3561
192	864
192	3021
192	3073
192	678
192	3610
192	2043
192	3360
192	3739
192	2758
192	4063
192	3432
192	3785
192	1505
192	4035
192	4125
192	3221
192	876
192	3330
192	3365
192	1705
192	1693
192	4245
192	3256
192	3537
192	3638
192	1539
192	544
192	3608
192	925
192	1771
192	2806
192	2825
192	3983
192	869
192	4167
192	3530
192	2287
192	3769
220	351
220	3629
220	3047
220	2249
220	3012
220	2073
220	3708
220	2222
220	769
220	3380
220	2832
220	3731
220	3073
220	678
220	3610
220	2043
220	3360
220	3739
220	2758
220	4125
220	3221
220	876
220	3330
220	3365
220	1705
220	1693
220	4245
220	3256
220	3537
220	544
220	3608
220	925
220	1771
220	2806
220	2825
6	1101
264	1952
264	4354
264	923
264	1461
264	1188
2	3586
2	1047
2	688
2	4251
2	2626
174	424
174	1395
172	3990
172	2605
172	4166
172	2058
172	3617
172	2855
172	844
172	4279
208	329
208	2924
208	2327
208	1280
283	203
283	150
283	1090
283	1940
283	2244
283	3036
283	3262
283	593
283	1673
235	1650
235	658
235	718
235	3333
235	3498
235	305
235	1230
235	4076
235	3029
235	1814
235	3329
235	2265
235	340
235	3399
235	3966
235	774
235	3245
235	1020
235	2741
175	3650
175	2393
175	3108
175	2242
175	3184
175	2784
175	3568
175	3840
175	3483
175	1973
175	2264
175	343
69	3459
69	3466
69	2763
69	2024
69	4415
69	4296
69	1323
69	4447
69	4411
179	1545
179	3755
66	1928
66	2896
66	1564
66	561
66	3835
66	1905
66	1645
66	2795
66	3366
66	4072
66	3940
66	3554
66	2316
66	1340
66	3189
66	1827
66	4016
66	4460
125	3668
125	2794
125	3961
125	1097
125	2330
125	665
125	209
125	2123
125	2014
125	189
125	4209
142	3971
142	77
142	306
142	1525
142	2782
142	2120
199	1545
199	3755
199	2619
199	1328
199	853
199	4300
199	2505
199	657
199	519
199	3414
199	4040
199	4400
199	2054
199	4488
199	947
199	3894
199	1222
199	4252
199	1365
199	4143
199	2751
199	4096
280	1702
249	3545
25	2822
25	3619
25	1324
25	3323
25	3316
289	634
10	1708
10	219
10	110
10	1566
10	3688
10	1952
10	3199
10	2689
10	1712
10	538
10	2133
10	449
10	1775
274	1708
274	219
274	110
274	1566
274	3688
274	1952
274	10
274	3199
274	2689
274	1712
274	538
274	2133
274	449
274	1775
332	3423
332	284
284	3423
284	332
106	236
236	3156
236	2319
236	3544
236	106
236	1868
210	433
210	1266
210	1246
210	2768
210	89
210	2737
210	19
210	796
210	2553
209	1928
209	150
209	1090
209	1940
209	2244
224	1545
224	3755
224	823
224	188
224	254
224	1101
224	6
224	1485
224	4397
224	1282
224	1326
224	4283
224	1057
224	2796
31	1566
31	2234
31	3688
31	1155
61	3008
61	3278
61	3955
61	2497
61	1636
61	4437
326	1250
323	1246
323	309
309	1736
309	1246
309	305
309	796
309	4317
309	3543
309	2840
309	1079
309	1662
309	3670
309	1654
309	4265
309	574
309	847
309	1020
309	3911
309	2616
309	2553
4	1532
4	3044
4	1029
4	907
4	1034
4	4157
56	4
56	1532
56	3044
56	1029
56	907
56	1034
56	4157
166	1891
166	1036
166	495
166	1772
166	3266
166	3609
189	4134
189	4047
118	2859
118	565
118	1963
118	4229
118	1492
118	2318
118	482
118	4505
118	4456
118	2613
118	792
170	3927
170	4246
170	565
170	1963
170	4086
170	2699
170	4229
170	3175
170	3253
170	1156
170	792
68	1643
221	3307
221	2574
221	2500
221	492
221	2141
221	1355
221	4275
253	1526
253	2566
253	1033
285	3659
285	3546
285	782
285	1795
285	3870
271	259
271	2821
271	2668
216	299
247	4004
247	4469
247	1996
247	2995
247	4151
247	3127
247	1557
247	392
299	216
162	1444
101	4127
101	1538
328	1255
328	3095
328	1512
